av号,播放量,标题
45031294,133903,《铁齿铜牙纪晓岚》 这段真笑到头掉！！！！这几位大姐真人才！！ 哈哈哈哈哈哈哈 你们剧荒真的可以刷这部 再看感觉不一样
27706657,133775,拉斯：在外我是这样保护我的小二狗的~~~
23334665,133674,世界第一：卡莎幻影双五环技巧首发 隐形W100%命中
75241380,133098,拉斯：啊，快住嘴吧！！！
56696830,132927,拉斯：赵海波别白日做梦啦！你的拖孩今天就要葬身于此啦！！！
26454277,132332,【英雄联盟/热血语音/虚空之地】卡莎，记好这个名字
40382574,132272,皇上小店吃饭，和珅一脸嚣张让小二上好菜，转身看见万岁爷吓坏了
18846584,132131,和珅好不容易找到的苏东坡之物，被纪晓岚用东坡肉轻松扳回
23381322,131366,和萌萌叫皇上小名！被吓成和慌张。。。。。
67719508,131004,Circle&188乖巧男友】如何和男朋友过个快乐的中秋节日 嘿嘿！vlog记录一下和宝贝的愉快一天
83370749,130952,「苦图」和哥哥的恋爱vlog！-
19755709,130884,【铁齿铜牙纪晓岚】群口相声
3471810,130825,新英雄预告？-索娜死亡-LOL英雄联盟
32555131,130552,拉斯：二狗和赵海波都犯病啦，家里只剩我一只正常狗~~~
23596896,130377,拉斯：地图熟悉完毕，二狗走，哥带你打副本去~~~
50420356,130300,【英雄联盟】门扉魔典 | 悠米英雄预告
20802008,130286,【卡林巴琴/拇指琴】Stay With Me《孤单又灿烂的神-鬼怪》OST
25042813,129987,【LOL英雄语音】旧版剑魔语音：泰达米尔我最强大的作品
47733859,129846,纪晓岚身上冒着神光，和珅看见吓得跪下，皇上一看就明白其中奥妙
46752406,129845,三人微服私访，唯独他受欺负，和珅，急了我调神机营灭了他！
58082739,129830,第29话 声优相同的动画角色台词替换会是什么效果
53289584,129543,纪晓岚坐上龙椅当皇上，一上来就问和珅：你们家有多少银子
17119399,128321,【花泽香菜】这可能是我听过最温柔的声音 ①
51062299,128182,【火影配音模仿】这次分享自己写的谐音。
49778869,128139,纪晓岚：每天最开心的事情就是坑和珅的钱，花的可真得劲
56007287,128014,拉斯：只听到赵海波叫了我一声爸爸！！！小短腿还勾不到我，哈哈哈~~~
35437891,128001,和珅是真有钱啊，被流放到边境要打四十杀威棒，一百两买一沙威棒
65425906,127433,这是个一点也不沙dio的视频
65890934,127104,（中文字幕）2019星之守护者剧情相关语音：拉克丝接棒赔钱狸？
48404616,127002,万人应援！花泽香菜最萌歌曲《恋爱循环》~【最高画质收藏】【「恋愛サーキュレーション」花澤香菜 2015日本武道馆演唱会+《化物语》动画版】
84590768,126994,敢问大力的表情有多丰富？
37704553,126975,乾隆留和珅刘墉吃御膳
32066704,126189,《铁齿铜牙纪晓岚》：老纪逛窑子被查，喊道，皇上还送过我两宫女呢
68884408,126075,三人下馆子 乾隆吃海鲜 纪晓岚吃鸡腿饭 只有和珅吃野菜
47502045,125620,鸟叔《江南style》现场太壮观！粉丝疯狂像丧尸！盘点震撼人心的演唱会现场，一个比一个猛！
57958642,125303,美人鱼名场面，善逸队员你又被丢下了吗？
20301227,125261,铁齿铜牙纪晓岚-纪晓岚：臣想请和珅和大人亲自主刀，把臣给割了
37173227,125152,【爆笑集锦】婚礼上的骚操作，全程高能~
24953095,124717,【英雄联盟/德邦总管/燃】一点寒芒先到，随后枪出如龙；今日狂龙戴甲，怒斩十万阎罗！
22967425,124603,和珅的情绪价值——皇上一时冲动要杀纪晓岚，和珅巧妙化解
35035491,123681,纪晓岚和珅拆解乾隆的帝王之术，郭德纲于谦附体
25797705,123534,【LOL英雄联盟】暗裔剑魔·亚托克斯英雄配音
36611979,123487,盗用贡品杀头大罪，纪晓岚救下和大人一命
84093061,123066,呐 呐 呐 呐 呐
54223867,123034,【中文字幕】新版铁男语音彩蛋——王♂的训话
50665449,122289,中华田园犬，不打不相识，看这拉帮结派的场面就想笑
24866041,122227,幻翎逆羽&霞洛（上）有你在三生有幸，不，我才有幸
63950064,122120,【和珅&纪晓岚】墨棋浊局·醒世为官
45807380,121868,拉斯：这么一来，海波应该叫我一声大伯父（认真思考中）
44665571,121286,刘全之死 被封入棺材沉入池底
79054696,120847,王国机甲贾克斯语音彩蛋：这也德莱文，那也德莱文，去死吧
65692666,120569,【英雄联盟】2019星之守护者皮肤-妮蔻预览
17264042,120535,拉斯：赵海波你快回来，我想你啦！！！
32732117,120252,拉斯：赵海波说要离开我们两天，枕头啊，袜子啊，床啊，…全都是咱们的啦，二狗~~~
31034895,120189,二狗：赵海波你把我的狗粮放猪盆里，我敢碰么？？？拉斯：………………
65700163,119907,【英雄联盟】2019星之守护者皮肤-佐伊预览
24954873,119385,拉斯：我已经迫不及待啦！！！来吧！！！！！！
40292672,119204,纪晓岚：和珅吃路边摊，看见皇上在路边逛街，直夸乾隆太平盛世
70795655,119093,唢呐 Butter-Fly/数码宝贝主题曲 超燃回忆杀
12436428,119052,【看一次笑一次系列】欢喜来逗阵之我们都是被逼的
19164876,119044,拉斯：MD，赵海波这么一床大被子，你要压死我么？？？
63480487,118658,【火影】配音
84630964,118448,【近 代 圣 杯 战 争】
65659810,118256,【英雄联盟/卡莎/极度催泪/致郁/高能预警！！！】虚空之女——卡莎 没有人来救我，谁会在乎一个孩子
18537401,118081,我不喜欢金发女郎！还有德玛西亚！还有光辉魔法！还有她身上所有的一切！——暮光星灵.佐伊最强片段
62505383,118067,拥有蝎声线的UP主在线配音
79335204,117693,抖音版《火红的萨日朗》！
5240521,117528,英雄联盟国服配音No.107影流之主·劫
59521482,116732,源计划派克完整语音，现在每有一个新语音都要嘲讽一下亚索
75946875,116671,【日本校园文化祭】【惊艳全场的歌声第一弹】天气之子 - 愛にできることはまだあるかい 爱能做到的还有什么
43504976,116488,拉斯：回村的最后一天，有四条狗挑衅我们，三打四，赵海波拖后腿！！！
35727825,115867,【铁齿铜牙纪晓岚】侍郎是狗？尚书是狗，御史吃屎！
23823767,115304,拉斯：我在酝酿帅气的跳水姿势，谁推的？？？
65735531,115165,没黑化的霞有多好看？第二人称下的霞：你选白还是黑？
82198100,114899,建议改成：【卢本伟】火红的萨日朗（ 全 程 泪 目 ）
49132931,114862,《我在东北玩泥巴》2018演唱会现场
37660112,114259,所有jo厨都是沙雕，国外jojo神经病梗合集#1
26143858,114008,【LOL英雄语音】龙王嘲讽英雄彩蛋，自己是话唠还嘲讽别人喋喋不休
17959877,113921,和珅怪不得在官场混的风生水起，一番话让纪晓岚都感慨胜读十年书
69233395,113836,【配音】鲛鲛鼬鼬经典对白第二段
33028430,113768,六神AD卡莎 VS 六神AP卡莎  谁更凶？
55567853,113701,拉斯：二狗帮我开了个外眼角！！！
7157748,113414,【喜剧学院】不完全合集
22122673,113405,《铁齿铜牙纪晓岚》高能片段7（朱剥皮作死续）
35238790,113344,K/DA阿狸，这就是为什么要买这款皮肤的原因！
49991308,113180,（火影配音）才来b站，发下以前的存稿。感谢大家的喜欢与认可！爱你们
13136569,113134,星之守护者 阿狸 语音与特殊互动
74452799,113124,皇上在饭馆吃饭，没想到来了几个皇亲国戚，让皇上滚出饭店
24057475,113109,拉斯：滚！！！！！！
48624454,113002,拉斯：送了陀屎给胖海波，他竟然激动的把床给压断了！！！好心疼床啊~~~
67435892,112818,【英雄联盟】星之守护者·制作幕后花絮
6106393,112656,「花泽香菜」你从未听过得如此带感的恋爱循环
34584910,112648,卡林巴带砂链的效果
45614798,112587,【花泽香菜】原画纯净版 可爱香菜 嘟嘟噜 哔哩哔哩直播 捂嘴笑都是你们的错
76322443,111568,乔 家 秘 技gb素材（附使用例）
24241186,111438,拉斯：趁赵海波不注意，下来游会泳~~~
29539698,111383,【英雄联盟】努努与威朗普--男孩和他的雪人
19570011,111232,【祈Inory】83107227
19891745,110917,新英雄虚空之女KaiSa 彩蛋 特殊交互，竟然真是卡萨丁女儿？
83020996,110401,震惊！胖胖的阿拉斯加被撸到怀疑狗生【阿拉斯加Phil和Niko】
82752681,110131,Nami-vlog ｜21岁啦｜大学合格啦｜中日情侣｜日本留学生活日常记录
41352566,109986,2019赛季开始CG动画 觉醒
74336675,109583,树懒：我踩到了个啥挺滑溜 蟒蛇：....
32500041,109371,拉斯：我闻到了女人的味道~~~
20891262,108989,【知道吗？】海贼王和龙珠，实际上是相同声优的角色集
84197846,108920,建议改成：带 善 人 DIO
13632603,108796,【声优百科】花泽香菜变得变态了？带你了解她那鬼才知道的这些年经历
15543513,108793,天才 - Wil Aime (中文字幕)
54075897,108613,拉斯：原来我不是你的唯一，昨天怎么说的…………
13164012,108413,【声优进化史】从催人泪下到变态抖M？？——[茅野爱衣篇]
19269001,107916,和珅纪晓岚猜丁壳  老纪全程套路和宝宝 和宝宝又要吃亏了
60979865,106282,gaga的情侣日常&暑假异地&出租屋恋爱故事
67401817,106137,花泽香菜利用可爱的声控能力扭转电话投诉（熟肉）
29941484,106069,我源代码青钢影今天就是要把所有源计划都嘲讽一遍
75984226,105666,当退役兵哥哥回到了大学
69412954,104183,我是大明星—奇葩男子上场又蹦又跳，怒怼评委，场上乱成一团
77040994,103415,菠萝赛东进化！！！渡我菠萝兽！！！为大家带来 the real suger baby~
15373285,103388,海波：拉斯尼玛把我的东西给我吐出来！
25390242,103195,【皮肤对比】16：赵信双龙会，子龙VS屠龙，技能特效对比！
21709416,103074,本来想坑老纪让老纪付钱  结果屁颠屁颠又变成和二付钱了！
69055715,102889,【拇指琴】说好不哭，可是好听哭了~
78967512,102870,【英雄联盟】新英雄 瑟提特殊互动音效  “告诉我爸，我恨他！”
85896414,102791,（笛子版）火红的萨日朗来了 又名“欢乐的傻狍子”
4173899,102591,英雄联盟No.130铸星龙王 奥瑞利安 索尔 中文配音
67016,102211,摸过香菜胸部的男人，你羡慕嫉妒恨么？
63798926,101989,阿狸最性感皮肤来啦！全高效3D视角预览
41376109,101987,天空之城-卡林巴-完整版
43780287,101467,拉斯：二狗它想当渣狗！！！
49780739,101315,纪晓岚：臣乃至一介清官，哪来这么多钱买东西，不像和大人……
11276448,100934,来接受钉宫的洗礼吧
79374309,100676,一碰就响
74063423,100567,【万恶之源】盘点网上的那些梗，你就是馋她的身子，你下贱！
46135078,100544,拉斯：今天把赵海波的初恋女友给撕了！！！
19415074,100382,和珅病了  老纪给和二开乌鸦  和二吃的是一脸嫌弃
62974261,100189,拉斯：二狗，一天公狗的青春！！！
75463853,99361,【异地恋】突然出现在男友面前｜恋爱800天的样子｜高甜慎入
16979086,99359,进来，学佐伊
83070734,99333,【老岳父】搬家可能全家就他开心
47023497,99208,【物语】千石抚子登场造型盘点
69610040,99152,这大概是纪晓岚第一次为和珅结账。
16512389,98420,拉斯：赵海波，信不信半个小时之后拆了你的家！！！
44643060,98134,皇后弟弟杀了和珅的妹妹，还说她该死，看和珅如何解决，厉害了
24656534,98033,拉斯：二狗你真的没有背着我………？？？
62441784,97627,"名场面！""娇喘哥""李根 销魂演唱《快乐老家》笑趴了~惊呆众评委！《窗外》我是大明星合辑"
31412139,97433,钉宫和香菜在动漫里学中文？动漫中声优说中国话现场
78036781,97415,妮蔻 变成 妮蔻
3748316,97379,【盘点】10大日本最火声优
67389994,97153,【花铃配音】危险的佐伊酱:）
78549051,96891,【皮肤对比】阿狸全8款特效皮肤横向对比！（史上最全）
66752397,96806,军人的爱情就是这样子的吧
43992584,96795,拉斯：赵海波拿起来刀，好害怕他一刀下去变成你们的姐妹！！！
83519484,96653,【英雄联盟/铸星龙王/史诗/燃向/高能预警！！！】奥瑞利安·索尔——瑟缩，崇拜，惊叹。人之常态，概莫能外
41942904,96606,拉斯：今天二狗想要了赵海波的命！！！
83425169,96307,我们的第一次/收录未曝光视频/和你相爱的第1116天/两个小姐姐的恋爱记录/ 年度总结/姬佬/情侣/tpl/ppl
26258809,96102,[声优是怪物系列]听说你们喜欢被骂？—钉宫理惠篇
34848815,95661,乌兰托娅 《火红的萨日朗》现场版
84351712,95614,【JOJO】白 嫖 杀 手
11416649,95568,【YouTube搬运】囚徒困境之谜 如果有一天你杀了人，你的兄弟们会作何反应
22242398,95454,皇上：这和大人在朝上拿着俸禄 在外头开着窑子！
13552407,95374,山东综艺《我是大明星》                             牛人用生命演唱《愚公移山》
15475923,95314,拉斯：海波尼玛你最近很飘啊？当我傻？
44638169,95273,【特效对比】至臻KDA阿狸VS星之守护者阿狸，你更钟意哪个？
9675129,95273,【LOL英雄联盟】神拳 李青皮肤语音
32603135,95019,【卡林巴琴/拇指琴】田馥甄《小幸运》
47577250,94905,花1万5千银买个知县，竟当场拿到官印，把微服私访的皇帝都看呆了
74201215,94886,武汉婚礼视频，新郎有点帅，誓言感动在场所有宾客！
